Stamp,Tweet,Label
1.49374E+18,"@TomagoRoll Thank god,, i saw this on the dash and had a mini heart attack\nNo but like i hardly have headaches and i recently feel like my head’s too heavy and uhhh idk if it’s a fever or what. I haven’t went outside for like a week though i think",
1.49374E+18,"Highly pleased to read that @POTUS has clarified that US will always prefer diplomacy  to address Ukraine crisis, which was further ensured to Russia by @SecBlinken in telephonic conversation with FM #Lavrov of Russia...I hail this decision of both sides coz  future of",
1.49374E+18,#LittleGreenMen #NATO #Russia #Ukraine - #USA citizens... https://t.co/AY7kzSsixp,
1.49374E+18,"💛💙 Ačiū, draugai ❤️💚💛 https://t.co/HYpvXV3U7m",
1.49374E+18,Medical Education in Russia https://t.co/436bb8TZSX https://t.co/U9UQj2tKLl,
1.49374E+18,"Some (not all) female MPs meet their end of Morrison’s patriarchal bargain, by directly or indirectly attacking other women - who speak out\n\nThis harnesses a toxic culture \n\nAs a fmr target of this type of attack, I felt distressed &amp; powerless \n\nThese are low,ugly acts  #auspol https://t.co/ieDX2VciZw",
1.49374E+18,@mccaffreyr3 💥🌟BRM crushed it!🌟💥\n    🇺🇸                                 🇺🇸\n\n💥“Don’t buy the bait…”💥\n\n💥“Nothing has changed..”💥\n\n💥“Massive amounts of armor in North and East….”💥\n\n💥“Putin may be looking for a way out….but may also lash out…..”💥\n\n🌟🇺🇸In. BRM. We. Trust🇺🇸🌟,
1.49374E+18,"Bolsonaro q vivia reclamando das medidas de contenção da Covid por aqui, foi posto em confinamento pelo Putin na Rússia.\nVai culpar os governadores também!? 🤔 🤣🤣",
1.49374E+18,"Does the U.S. have a Secret Weapon in Russia, helping us win against Putin?\n\n""Carrie Mathison"" (aka:  Claire Danes) is still a freelance agent in-place in Moscow.\n\n#Homeland https://t.co/Jpcw3nKU2F",
1.49374E+18,"Keneally asks about this @DaveSharma piece on Russia. Did Payne approve it? (Editor: this would be a surprising development) Payne confirms she didn't and says (with a slightly arch smile) that many Coalition backbenchers have flowing ""creative juices"" 6/ https://t.co/aqNlswuSQ1",
1.49374E+18,Today marks the 3rd year of the most deadly terror attack in Pulwama.\n\n#KIIT pays its tribute to all the brave soldiers who lost their lives in this unfortunate incident. https://t.co/gf0YHJrIj1,
1.49374E+18,Russia-Ukraine invasion preparations: New details | LiveNOW from FOX https://t.co/yNXi8CRsui via @YouTube,
1.49374E+18,"Same old story, Russia cheats https://t.co/nTarXjPe7N",
1.49374E+18,Ukraine: Russia says it is withdrawing some troops from the Ukraine border,
1.49374E+18,Putin bersabda: https://t.co/vfVO6zv0Xw,
1.49374E+18,"L'ambassadeur de Russie auprès de l'UE a déclaré que Moscou serait dans son droit de lancer une ""contre-attaque"" si elle estimait nécessaire de protéger les citoyens russes vivant dans l'est de l'Ukraine.\nhttps://t.co/GeYyYepAtV https://t.co/F0kUSnh1JO",
1.49374E+18,"No, I’m not about to invade Ukraine! https://t.co/r1uiQPVH5P",
1.49374E+18,Putin has an asset he didn’t have a decade ago: pro-Russia propaganda in right-wing media that is operating independently of RT in the US. https://t.co/eZQe6ILr2R,
1.49374E+18,@SecBlinken You must have been so bummed with Russia's withdrawal.,
1.49374E+18,"@HeartlessNJ @spriter99880 @TheWarMonitor Or business as usual about Putin creating fear with intimidation and reluctance afterwards that he only official integrated Donbass, Crimea and Belarus into Russia's ... But time will tell soon.",
1.49374E+18,@AmitAryaMD Would you have preferred: Baton beatings? Water cannons? Attack dogs? Pepperspray? Gas canisters? Shooting? It's you who've not been paying attention. 👮 around the world have met protesters with the type of violence mentioned above. I prefer hugs and handshakes.,
1.49374E+18,"💬 The largest group of Soviet/Russian forces deployed outside Russia, the #WGF never flinched from its historical mission of maintaining peace and stability in Europe. \n🔗 https://t.co/SVomBvPRjm\n#Russia #Germany #ArmedForces #EastGermany #GSFG #Glory #Pride #Officers https://t.co/Kq1PXw7VwW",
1.49374E+18,"@F451again @ukraine_world Ivan, idi domoj, vodki net",
1.49374E+18,"@Amb_Ulyanov Putin just lost, shitted his pants and realised that Russia is weak ass state, so sod off you russian cockroach",
1.49374E+18,Russia Ukraine News: Sliver of hope; Russia sees a diplomatic path on Ukraine | World News https://t.co/11qn5b4h34,
1.49374E+18,"U.S. intelligence officials accused a conservative financial news website, Zero Hedge, with a significant American readership of amplifying Kremlin propaganda and alleged five media outlets targeting Ukrainians have taken direction from Russian spies.\n\nhttps://t.co/8j5cOYcxpT",
1.49374E+18,"Já teve quem construísse um muro entre Brasil e México, por que o Bolsonaro não pode construir uma ponte entre Brasil e Rússia?\n\n#BolsonaroEvitouAGuerra",
1.49374E+18,"Massive cyberattack takes Ukraine military, big bank websites offline\nhttps://t.co/9EuCukxAMH",
1.49374E+18,"Massive cyberattack takes Ukraine military, big bank websites offline\nhttps://t.co/8F91ammrSN",
1.49374E+18,"Considerar que a Rússia é a ameaça, ou é cúmplice ou é burro e não sabe fazer contas de somar.",
1.49374E+18,6pm futures open\n\nstocks are down $BTC up amid Russia Ukrain border developments.\n\nwtf?,
1.49374E+18,"E o Bolsonaro que foi até a Rússia como antivacina e ficará 5 dias em “prisão domiciliar”, isolado no seu quarto!\n\n5 dias de isolamento pra poder falar com o Putin!\n\nO Brasil nunca foi tão humilhado!\n\n#BolsonaroVergonhaDoBrasil",
1.49374E+18,"Senior International Olympic Committee member Dick Pound says Russia may need an Olympic ""timeout"" as doping issues resurface after figure skater Kamila Valieva tests positive for a banned substance at the Beijing Winter Games\nhttps://t.co/Bjj5vqvtFB",
1.49374E+18,"SAW BIDEN ON TV, Drawing a tough RED LINE against PUTIN on UKRAINE with Economic sanctions and CYBER if needed. It would be WAR OF CHOICE for PUTIN, Not USA/NATO! The Ball is in your court PUTIN! #BLUEWAVE2022",
1.49374E+18,"@Jim_Jordan Nope… \n\nMAGA people…  just so you all know, Gym says this nonsense because he believes you Rubes believe it, even if it’s not true…\n\nJust like the “Big Lie”, just like “The Russia Hoax”, just like “Birtherism”,just like all of it…\n\nSee the pattern…?",
1.49374E+18,"No comprendo por qué aquí en Puerto Rico, en términos generales, muy pocos le están prestando atención a esta situación de carácter crítico y mundial #Ukraine #Russia\n\nCon tanto PRños con familiares en el ejército 🇺🇲 https://t.co/ibIS6Jrlbq",
1.49374E+18,@ABaerbock @melaniejoly Nachtrag: Gegen Trudeau wirkt Putin wie ein linker Pazifist 🤷‍♂️,
1.49374E+18,@taralipinski The Russian team has created a cloud of suspicion which is incredibly sad.  There will be an asterisk next to her name.  Russia should be ashamed but that would require a conscience.,
1.49374E+18,"@KlozitF Haha, you got it.  We're reading the same stuff.  Part of Putin's current military courage comes from this as well.",
1.49374E+18,"There’s an endless stream of contradictory information and fake news in the Russia/ Ukraine scandal, but nothing will be said about it because the worst offenders are mainstream outlets. Rigged game, rigged dialogue to target alternative media with different perspectives",
1.49374E+18,Excellent analysis. | The west’s focus on imminent invasion in Ukraine may backfire – and bolster Putin | Keir Giles https://t.co/BfhbP3itBx,
1.49374E+18,@theRealKiyosaki Tell those who lived in fascist Germany and Stalinist Russia that there was a difference in the way their freedom was deleted and their lives controlled. -Icke,
1.49374E+18,"@catvalente Shit, I thought they were backing off (but also heard they might invade Wednesday?). It's all confusing and awful.",
1.49374E+18,@MarceloLins68 @gugachacra Bozo falando com Putin sobre Tolstói https://t.co/0qv4ErERwf,
1.49374E+18,God and jesus said remove biden Harris and obama from whitehouse there causeing Russia to attack Ukraine and USA there not best to lead America also Trump did wrong joun me Terrilynn Hubert in federal court to defend America quickly all welcome to help. https://t.co/r0eWAXUsdR,
1.49374E+18,Biden warned of a “bloody and destructive war” if Russia invades Ukraine https://t.co/PSrc2G8ZJx,
1.49374E+18,"Just felt the need to say that #Russian women are hot. If your looking for a convenient cover while you undertake espionage against my country that's fine. Of course don't directly approach me, simply bump into me and let's get this ball rolling. #Russia #Spy #Spying #Espionage",
1.49374E+18,"everyone's complaining about something and I don't know if it's about Ukraine or Wordle or what, I just woke up, who made you mad today Twitter?",
1.49374E+18,"Imagina uma cena dessas: Bozo falando mal da China, Venezuela e/ou Cuba... Pro Putin. https://t.co/dmk0EEe3Ny",
1.49374E+18,"Seems as though these may be timed lights to go out at night, most likely nothing to do with Russia, but still good to keep an eye on. https://t.co/m0uxuARXQX",
1.49374E+18,"Oil prices spiked towards $100 on Monday as rumors of Russia invading Ukraine spread, and sentiment only seems to be getting more bullish.\n\nhttps://t.co/vET7436DQW",
1.49374E+18,"@USATODAY What a Powerful speech from President Biden on Russia. He let them know that why he still believes in negotiations for Peace, there Will be Hell to pay if Russia invades Ukraine. Thank God for President Biden and God Bless America 🇺🇸",
1.49374E+18,Será que o Bolsonaro não fez nenhuma merda na Rússia ainda ?,
1.49374E+18,"@RealPepeEscobar Yes, Moscow skillfully maneuvers Ukraine to proclaim that Russian recognition of the breakaway republics would be Moscow’s abandonment of the Minsk Accords and so refocus Kiev on those Accords.",
1.49374E+18,Right now over #Ukraine https://t.co/kSowU9CkGF,
1.49374E+18,@math_1986 @filipetrielli Eu tava pensando que o Putin deveria convidar o Bolsonaro para andar de urso. Kkkk,
1.49374E+18,O aumento da presença naval dos EUA em 2021 em relação ao ano anterior no Mar Negro é parte das razões que levaram a Rússia mobilizar suas tropas no oeste e na Crimeia:\n\nhttps://t.co/76xac9zm6s,
1.49374E+18,"Ukrainians: Inconvenient people living in a bad neighborhood. To the West, friends — but, like, not friends with benefits. C’mon! Get real. To #Russia: Little Russians. To the uninitiated: “I Can’t Believe They’re Not Russians!™”\n\n/END\n\n#Ukraine",
1.49374E+18,@SenPaterson No doubt he means Putin &amp; Trump?\n\n#DisinformedIsDisarmed,
1.49374E+18,"Stepan Bandera: Mythical creature that supposedly lived a long time ago in western #Ukraine. Wasn’t fond of Jews or Poles. After death, he splits his time between Ukraine and the offices of #Russia Today.",
1.49374E+18,First it was my hoodies. Now my hats are under attack as well. I need all my brothers to stand in solidarity against this violence.,
1.49374E+18,"Everyone is all hyped about #Russia attacking #Ukraine on the 16th (now today) I would be shocked, it’s possible but not likely. They need the element of surprise.",
1.49374E+18,"Alle labern irgendwas von ""70-jähriger Frieden in Europa wird durch Russland-Ukraine-Konflikt erstmals wieder angespannt"" und tun so, als wäre Jugoslawien 1992-2001 sowas wie  ein Bielefeld-existiert-nicht-Witz",
1.49374E+18,"#SeditionHunters have wondered for months how the unruly crowd on Jan. 6 could produce synchronized action. Let’s ask an expert: Lt Col. Doug Mastriano (ret.), who taught Strategy at the U.S. Army War College &amp; writes about “hybrid warfare” (link). 1/\nhttps://t.co/gyHVPAIV0c https://t.co/nm4At1v3Ly",
1.49374E+18,"📰 #F5 - Jornal dos Canyons\n\n🇺🇸 Fechamento Wall Street:\n\nO Dow Jones subiu pelo primeiro dia em quatro nesta terça, pois a Rússia está se afastando de uma invasão imediata da Ucrânia, esfriando as tensões geopolíticas que derrubaram o mercado de ações nos últimos dias.",
1.49374E+18,@colwight @_fl01 They cant hold all of Ukraine militarily for a long time. Invading Donetsk and Lugansk is pointless as it doesn't achieve anything unless the Ukrainians try and take them back. They want the Minsk accords implemented as it will likely give them defacto veto over Ukraine,
1.49374E+18,"O ex-ministro Ricardo Salles publicou hoje (15) uma montagem que atribui à CNN a informação de que Jair Bolsonaro evitou “a 3ª Guerra Mundial”; na postagem, a frase mentirosa entra como suposta causa do recuo do presidente da Rússia para invasão da Ucrânia\nhttps://t.co/JK47bQ0srg",
1.49374E+18,Even two-thirds of the Dems want ‘Crooked Hillary Clinton’ investigated for spying on Trump to create Trump Russia tie\n\n https://t.co/QT9wYj8cXH,
1.49374E+18,@joncoopertweets Also media do you get it now why this administration is being so honest with you with top secret information the Biden administration is not talking to you they're talking to Putin,
1.49374E+18,"Shamelessness of the IOC is beyond measure. No medal ceremony if Valieva finishes in top three in women's figure skating singles. Potential for the dignity of two blameless athletes to be compromised, all for the sake of appeasing Russia.",
1.49374E+18,@fvsmariax russia \n\nTE AMAMOS EUMARIA,
1.49374E+18,"NATO: According to the Kremlin, always scheming to snatch countries from #Russia’s orbit. The Hamburgler of defense alliances.\n\nNord Stream II: Sacred in #Germany. Has human rights.\n\nRussians: Hostages of Putin. But also supporters of Putin. Must be protected.",
1.49374E+18,U.S. President Joe Biden urged Russia to step back from the brink of war and said reports that Russia has withdrawn some forces from the Ukraine border have not been verified https://t.co/UJ3FIeMzOv https://t.co/yGTQ6g9KO8,
1.49374E+18,"@UrMagical15 @windflowerlia I can’t be sure so take with a grain of salt but no I thought they updated the version were you do nothing wrong but the hilichurl still attack in 2.4 and I thought I have read the commission mentioned in the update notes, but again I could remember it wrongly.",
1.49374E+18,"Putin não permitirá ninguém além do intérprete, no encontro reservado q terá com o genocida.\nComo saberemos das gafes!? 🤷‍♂️",
1.49374E+18,Hillary Clinton’s spygate against Trump campaign in 2016 establishing false Trump-Russia links has brought us to the brink of World War III - Self-Reliance Central https://t.co/IRsZ90JXgr,
1.49374E+18,"New joint statement signed by Schumer and McConnell vows a ""bipartisan message of solidarity and resolve to the people of Ukraine."" Meanwhile, Republicans release a partisan sanctions bill slammed by the Democratic foreign relations chair, who says division only ""benefits Putin."" https://t.co/U3gGDj2xK0",
1.49374E+18,Russia promised pullback of troops this am. But @RuslanLeviev of open source sleuths @CITeam_en tells me that the data they see isn’t showing any serious movement yet.,
1.49374E+18,"@MaBo_DE @IOTA_dude @LD_Capital @assembly_net Arguing with @IOTA_dude is pointless. This guy seems to have one goal with his twitter ""to attack #IOTA"" just pretending he does not exist.",
1.49374E+18,"From 1989 to 1992, he was Deputy Commandant of Midshipmen at the Naval Academy. In 1992, he was commander of Submarine Squadron Seven in Pearl Harbor, Hawaii, with 13 fast attack nuclear submarines under his command. https://t.co/0IENcfP7NL",
1.49374E+18,@Cernovich Putin.   Common enemy just like the Germans in WWII,
1.49374E+18,@war_roomFN @egoldmanrevolt Is Ukraine the one threatening their smaller neighbours and invading them at will?,
1.49374E+18,Well it appears it was hackers Attacking state-owned banks as well as the Ministry of Defense in Ukraine. It’s not like Ukrainians aren’t already going through enough… https://t.co/Ks1yFV0kC5,
1.49374E+18,Far-right: Exists purely to discredit #Ukraine in the eyes of the West. You’d almost wonder if they’re pro-#Russia. Hmm…\n\nJavelin: First anti-tank missile nominated for canonization.,
1.49374E+18,"Ogarkova, however, views the US warnings with a certain measure of equanimity. “We understand that the Americans have their own game, maybe [a tendency] to overreact. But we understand their objectives are in Ukraine’s interest.",
1.49374E+18,"Further, if Mueller had charged Trump Jr. as part of the Trump-Russia scandal, it would have made it impossible for Bill Barr to credibly lie about Mueller having found nothing. The full Mueller report would have come out in a timely fashion. Everyone in it would have gone down.",
1.49374E+18,Putin agradece ao Bolsonaro. 😂 #JornalNacional #jn  https://t.co/HLpq7wuZwF,
1.49374E+18,"It’s important not to lose the battle before it even begins, writes our defense reporter @IAPonomarenko.\n\nhttps://t.co/PAPBy1DxCs",
1.49374E+18,"#Russia: “Gas station,” but also a “riddle” and “regional power,” but also dangerous agenda-setter. \n\nVolodymyr Zelensky: Comedy actor turned reality TV actor.\n\nVladimir Putin: Small man with big tables and bigger nukes. What’s he compensating for?",
1.49374E+18,"@Randy09673021 @JustinTrudeau @vonderleyen Can’t deal with Canadian truckers, plans to take care of Putin and his ex KGB pals",
1.49374E+18,@TulsiGabbard Biden wants war to cover up his Ukraine shenanigans. https://t.co/vApiLrwP8w,
1.49374E+18,Does anyone think that trump has something to do with whats going on with Putin????,
1.49374E+18,"@ResisterForever I agree, it’s not new news that Russia cheats. That skater who is guilty of doping should be sent home. This is so unfair to the CLEAN athletes. \nRussia sent a young-looking, innocent girl to try and sway judges on purpose just to steal a win. It’s not fair. Rules should matter!",
1.49374E+18,@TygodnikNIE Wy jak zawsze radio Erewan\n\nNie Putin tylko Muppet Putina\nNie miasto tylko kino\nI nie ostrzał tylko oszczał https://t.co/Lca3x5vgEB,
1.49374E+18,Assisti ''Attack on Titan: Thaw''  S04 | E22 #AttackOnTitan  https://t.co/hCqB49gjEx #tvtime https://t.co/S5kIKmSrES,
1.49374E+18,"Para os apavorados com a guerra  Ucrânia vs Rússia, fica aqui um testemunho... o resto podem ouvir aqui: https://t.co/PWYxp9ttU7 https://t.co/D0IEfMhO93",
1.49374E+18,@Angry_Staffer I can't understand why some people dislike Biden. He has some huge problems to handle and is doing a very good job with it all...and he still has 3 years to go.   I agree the speech was no-nonsense and Putin should understand it\nImagine what Trump would be doing now...,
1.49374E+18,"@DeaceProducer Once Russia is done invading Ukraine, it will then set its eyes on Poland under the reasoning ""It was part of Russia at one time"". There are similarities between Hitler/ Chamberlain and Russia/NATO.",
1.49374E+18,Superb! #Putin https://t.co/V48NBrQixC,
1.49374E+18,"9 years ago #Today, one of the most spectacular meteors of the recorded history exploded over Chelyabinsk, Russia [read more: https://t.co/WSkTK987jS https://t.co/VWzdG9GkoY",
1.49374E+18,"@LilyDFleur I’m fine now, I might have hyperthyroidism however which has been causing me to have heart palpitations, cold sweats, and bad chills after I eat a lot of certain items. Yesterday was a fairly bad attack of that, took me 40 mins total to calm down.",
1.49374E+18,"A Lokin Putin no se le pueden regalar 3 provincias ucranianas para que no amenace con destruir la ciudad de Kyiv, las bolsas occidentales y su propia moneda, perjudicando a los rusos tanto como a los europeos. Putin es un capitalista salvaje, revuelve el agua para ganar dinero. https://t.co/BG5CGouDYN",
1.49374E+18,Why is Freakland having a panic attack?🤔 https://t.co/5RqK4c38ke,
1.49374E+18,"Figure skater Kamila Valieva was cleared to compete following investigations, Russian President Vladimir Putin announced Russia is ready to discuss military transparency, and St. Thomas President Julie Sullivan will hold a state of the university address.\n\nhttps://t.co/PuQ6l47dYt",
1.49374E+18,"Putin’s calculus is likely shifting as he weighs the changing costs of an invasion &amp; he assesses what he could get from negotiations. He also has a history of waiting until the last possible moment to make a decision, constantly re-evaluating his options https://t.co/6hX8Q29EUW",
1.49374E+18,"@RussiaUN @mfa_russia Mister the ambassador Polyanskiy does not tell the truth. To transport 130000 soldiers along the borders needs a lot of buses. The satellite images can detect with accuracy any movement of your troops. There are presently many soldiers, tanks, and S400 missiles' trucks.",
1.49374E+18,"U.S. Republicans offer Russia sanctions bill, after bipartisan talks stall https://t.co/nivaZIEv0b https://t.co/ynwEhiasmn",
1.49374E+18,"@TeslaAndDoge Agree. Can't just ignore when a super power is being needlessly aggressive with a neighbor they have attacked before. If the west caved and banned ukraine from nato, russia can repeat drill elsewhere. Complex balancing act.",
1.49374E+18,"""If Russia targets Americans in #Ukraine, we will respond forcefully. If #Russia attacks the United States or allies by asymmetric means, like disruptive cyber attacks, we are prepared to respond."" says President Biden. Lots of important things to take from this speech.",
1.49374E+18,Answering some of the ridiculous takes about Ukraine made by some poorly educated people: a megathread.,
1.49374E+18,"WASHINGTON (AP) — Biden: 'We have not yet verified' Russian claim it has started troop drawdown near Ukraine, invasion still 'possible.'",
1.49374E+18,@AndyMitten It was a game ofn2 halves again. Cucurella looks very accomplished. Seems like an upgrade to Shaw. United should look at him. Seems adapt at both defending and supporting the attack. A modern day left back,
1.49374E+18,#Putin #RussiaInvadedUkraine https://t.co/HqW6Jiz1xQ,
1.49374E+18,@BenjaminNorton writes about US-supported Argentina plot under #Macri to invade Venezuela to overthrow govt of #Maduro.\n\nArgentina plotted potential US-backed military invasion of Venezuela in 2019 - https://t.co/rEvgU6RgOZ,
1.49374E+18,"Biden Considers Offering Ukraine up to $1 Billion \nin Sovereign Loan Guarantees \n- \n$1 billion = $1,000,000,000.00 🤑\n(Does that include the 10% for the Big Guy?) \n. \nhttps://t.co/UVcaWn1A2I via @Newsmax",
1.49374E+18,"Biden says that U.S. has not ""not yet verified"" that some Russian troops are returning to home bases. He says Russian military is still in a ""threatening position."" And again calls on all Americans in Ukraine to ""leave now""\n""If Russia attacks Ukraine, it will be a war of choice""",
1.49374E+18,"Boris Johnson to attend urgent Cobra meeting on Ukraine, presumably after missing the first five.",
1.49374E+18,@TheMoriartyShow @Angry_Staffer Hey Russian troll calm down! Fuck RussiaPERIOD!!!!! R U AMERICAN? WTF!!! FUCK RUSSIA!!! YOU COMMIE SYMPATHIZER,
1.49374E+18,Trump: US Is Disrespected Under Biden | https://t.co/wX12Ht3yyd https://t.co/IUdG1XeP27 via @Newsmax,
1.49374E+18,"Bolsonaro não consegue sequer dialogar com o Congresso, mas se os ânimos se acalmarem na crise Rússia/Ucrânia haverá idiotas dizendo que o sujeito foi responsável por resolver a tensão e acalmar o ex-KGB, Vladimir Putin.",
1.49374E+18,"Presidente @jairbolsonaro recebido na Rússia, com honras militares, e todo reconhecimento que ele merece.\n#BolsonaroEvitouAGuerra rs\n#bolsonaronarussia \n#Russia #Russia_Ukraine #Putin #BolsonaroOrgulhoDoBrasil https://t.co/Hi5LjS3m7t",
1.49374E+18,@hrhdima @AP That’s up for Russia and Ukrainian government officials to figure out. America has had a bad track record in Iraq and Afghanistan in using war to establish democracy. No NATO  inclusion for Ukraine at this time.,
1.49374E+18,It takes a lot of audacity for Western leaders to see what's going on in Canada and have the nerve to criticise Russia.,
1.49374E+18,Heart Attack or Murder?\nArgolicus is on the case!\n\n*The Peach Widow* by @ZaraAltair\nhttps://t.co/t4mwcpMX2y\n\n#HistoricalMystery #HistoricalFiction #whodunit https://t.co/Zpc8dP1HmS,
1.49374E+18,Why hasn't Biden and Ukraine phone call been leaked from WH?  \n\nBecause the same monsters at WH or those working with them who leaked Trumps private calls are the very same people in government covering for Biden.,
1.49374E+18,"@0bjectsinMotion I care because my family is from Poland, which was utterly destroyed by the Stalin, then the Nazis and then Stalin again between 1920 and 1945.\n\nThe same thing happened to Ukraine - an absolute bloodbath.\n\nPlus the US agreed to protect the Ukes if they gave up their nukes.",
1.49374E+18,Live news: Senior US lawmakers express ‘solidarity’ with Ukraine https://t.co/oiRQxM0kgK,
1.49374E+18,"The UN tribunal should have prosecuted those responsible for assassinating Habyarimana &amp; triggering the genocide but instead the ICTR protected Paul Kagame. The ICTR collected important evidence such as this testimony from an ex-RPF soldier, linking the RPF to the plane attack. https://t.co/jAmDxIyhI3",
1.49374E+18,"Après avoir été signalé par Bolsonaro, Poutine recule et renonce à envahir l'Ukraine.\n\n#BolsonaroEvitouAGuerra https://t.co/ghLVuXqdrh",
1.49374E+18,"I need $20,000 to support my work here in Ukraine over the next few months. If I get a $1 from 20,000 of my followers, I'd have more than enough.  Read previous tweets for why I need it.\n\nCashApp:  $TerrellJStarr\nVenmo: @Terrell-Starr\nPayPal: https://t.co/uDqSNvni7o",
1.49374E+18,@stadoanarquista @Lapets4 E os retardados juram que a Rússia está recuando por causa do Salnorabo...\nSó rindo...🤣🤣🤣,
1.49374E+18,"'Mr. Biden has three years left in his term, and the world’s rogues won’t wait until 2024 for the U.S. to get its act together.' https://t.co/qsVQ9W6xX8 via @WSJOpinion",
1.49374E+18,Why Donetsk and Luhansk are at the heart of the Ukraine crisis https://t.co/zvi4ryXu6C,
1.49374E+18,"Ukrainian great grandmother, Valentina Constantinovska, on an Ak-47, training to defend against a possible Russian attack.  “Your mother would do it too,” she told me. https://t.co/PnojqRir4K",
1.49374E+18,"Sergey Shoigu arrived in Syria, as Russian navy and airborne forces participate in military exercises. The minister visited the Khmeimim airbase, the naval supply point in Tartus, and also met Syria’s President Bashar Assad in the capital.\n\nLearn more: https://t.co/R6pLeMa5vo https://t.co/JAp16NKr7p",
1.49374E+18,@olaspannar Konstigt att SD inte ville stödja sina kamrater i Ukraina.\n\nhttps://t.co/RBfTEu7KTb,
1.49374E+18,"About 20-25 minutes ago, a US Army Black Hawk helicopter took off from Poland heading towards Western Ukraine, using callsign EVAC-01 😬 https://t.co/p3QbcpMpVf",
1.49374E+18,"Russia, amid ongoing drills near Ukraine, says ties with US are 'on the floor' #Russia #Ukraine #USA #Belarus https://t.co/feWxu00M6o",
1.49374E+18,"Lazar was arrested in July, and has been locked up ever since. His family members are huge Mastriano fans. https://t.co/S3islcQ3nK",
1.49374E+18,US AMBASSADOR TO UN SAYS HAS NOT SEEN EVIDENCE YET OF ANY RUSSIAN TROOP PULLBACK NEAR UKRAINE,
1.49374E+18,Ukraine Crisis – A Nightmare Caused by US Interventionism  https://t.co/JzYM4MID92,
1.49374E+18,@wayitgoesbud It looks to me like she’s having a panic attack and lost control over her locomotor movement.,
1.49374E+18,"@SaraCarterDC Sussmann represented himself ""as a good citizen rather than a paid political operative"" he gave the FBI a tip on Trump’s alleged links to Russia. “billing records reflect that the he repeatedly billed the Clinton Campaign for his work” on the Trump-Russia bank allegations.",
1.49374E+18,@daniel_almo @centristozzy @GadSaad Following to attack and insult as opposed to learning and dialogue is not the intended purpose.,
1.49374E+18,@AtlasVie putin j’espère tu va brasser enculer,
1.49374E+18,"@CharlesTiffin @POTUS @PalmerReport NATO does not care if Ukraine joins. But Ukraine does want to join. NATO is not expanding eastwards, the former Soviet Union countries are moving westwards. They don’t want Russia. They want to be a part of the Western world",
1.49374E+18,"@RECTIFIEDD He doesn't know the right time to hold ball, the right time to pass, or probably move the ball to attack and don't have any clue on what to so with it again... Just energy, passion and insha Allah",
1.49374E+18,Ukraine under cyberattack\n\nhttps://t.co/dQPBzGt08g,
1.49374E+18,@KevinMark1251 @cryptomanran @SundaeSwap #Ukraine #petrolPrice \n@SundaeSwap_Esp messed up,
1.49374E+18,"the battle is over, having used overwhelming power to defeat a more strategic attack - just like the American Military again!",
1.49374E+18,"""While I will not send American servicemen to fight in Ukraine, we have supplied the Ukrainian military with equipment to help them defend themselves ... and make no mistake: The US will defend every inch of NATO territory with the full force of American power"" -- Biden https://t.co/2qRhWtPL4Q",
1.49374E+18,#Kyiv ❤️ #Ukraine https://t.co/zG3EFdyWU8,
1.49374E+18,"@ak_mack Russia has a total of 160 launchers, not all are near Ukraine.  I doubt there is even 400 total Iskander missiles in theater.",
1.49374E+18,He wants war only in Ukraine https://t.co/IwUdv3LrjE,
1.49374E+18,@guardianworld @Laurie_Garrett The #BidenAdministration will perform a false flag event to start a war in #Ukraine !! It will be named 6 січня,
1.49374E+18,Capitol attack investigators target Trump circle over fake elector ploy https://t.co/8YSBwM0oyj,
1.49374E+18,"Por favor Rússia, guardar o Ditador frustrado ao menos 14 dias.\nNunca pedimos nada 😂😂 https://t.co/2nGSXQ2RsG",
1.49374E+18,"If the US and Europe simply end the insane, unjustified embargo of Venezuela, the price of oil will collapse.  Germany can then get its natural gas from the Caribbean and Putin will leave the Russian Orthodox in #Ukraine to fight it out on their own. https://t.co/dSbkCdiflR",
1.49374E+18,Naval Science 3 students participated in a National Security Crisis Decision Making and Strategic Communications Exercise. Cadets received an intel brief about a simulated cyber attack and worked in teams to deliver response and communication plans. I am SO impressed! @LCHS1954 https://t.co/Y0Lc3QuU2U,
1.49374E+18,"Sir, :otherwise would you have gone madly gone  in for attack &amp; take over China ?!; First country india to  withstand  China bullying &amp;holding ground so far . The first ever country to face chinese build up with equivalent build up -threatening them equally. https://t.co/kKhLkIE80b",
1.49374E+18,Putin wysyła sprzeczne sygnały. Przed chwilą rozpoczął ostrzał Moskwy.,
1.49374E+18,WHAT THE FUCK DOES THE UKRAINE HAVE TO DO WITH ME? @JoeBiden the Dems definitely not getting a vote from me if we spending billions on a new war but you couldn't keep your dam promise to help with student loans! \n\n@KamalaHarris @ReverendWarnock,
1.49374E+18,@huntcmoo Weird way to say binging attack on titan,
1.49374E+18,Captain Jesse successful serve then does a back attack!! 🏐 Wow 🤯\n\nジェシーのバックアタック 🏐\nすごい~\n#SixTONES #ジェシー #天才vs大群 https://t.co/Bow0aaqtdJ,
1.49374E+18,@Brett_Dunbar @ben_haags @carolecadwalla You wouldn’t call Wales “The Wales” like you would The Dales.. as if it’s a region! it’s the same! Ukraine is a Country! It’s only called Ukraine.. and that’s it! the dismissal of wondering why it shouldn’t be offensive in language is a straw man argument! Just don’t say it!,
